NDC,MegaChainNameNew,AffilID,unit_cost,unit_retail_price
65862022560,WALGREENS,9000037,5.585,7.4723
65862022660,ALBERTSON'S/SAFEWAY,9000026,1.5269,4.4994
65862024508,REG CHAIN,9000074,0.4938,4.2062
65862024608,WALGREENS,9000037,1.2885,3.229
65862024708,CVS,9000373,2.62,5.5738
65862035790,ALBERTSON'S/SAFEWAY,9000050,1.5516,2.8204
65862035790,ALBERTSON'S/SAFEWAY,9001062,0.8775,2.1658
65862035790,PSAO,9000756,0.4921,2.5787
65862041901,INDEPENDENT,0000000,2.1844,4.3719
65862041901,REG CHAIN,9000742,0.4358,0.4463
65862041901,WALGREENS,9000037,1.2675,2.9975
65862042005,PSAO,9009783,1.25,1.7738
65862042005,REG CHAIN,9000074,2.7375,3.7344
65862045460,RITE AID CORP,9000045,1.2688,2.2079
65862045460,WALGREENS,9000037,3.7813,7.4938
65862045560,CVS,9000009,4.3833,4.9958
65862046890,ALBERTSON'S/SAFEWAY,9000950,0.7295,3.1241
65862046890,ALBERTSON'S/SAFEWAY,9001929,0.2206,2.3887
65862046890,CVS,9000064,1.1171,2.2912
65862046890,INDEPENDENT,0000000,0.5938,5.1908
65862046890,WALGREENS,9000037,5.3125,14.9875
65862046990,CVS,9000009,3.6688,8.2915
65862046990,CVS,9000064,1.31,2.9162
65862046990,INDEPENDENT,0000000,0.5758,4.8733
65862046990,RITE AID CORP,9000045,1.5983,3.5412
65862046990,WALGREENS,9000037,4.9875,5.3708
65862046990,WALMART PHARMACY,9000057,0.5432,2.6711
65862047090,CVS,9000064,2.2538,3.6488
65862047090,INDEPENDENT,0000000,0.5908,4.4721
65862047090,REG CHAIN,9000003,0.3326,3.1249
65862049001,WALGREENS,9000037,9.3,9.7438
65862049501,RITE AID CORP,9000045,18.4125,21.2494
65862049501,WALGREENS,9000037,21,24.6125
65862050220,CVS,9000064,2.2571,2.5348
65862050320,ALBERTSON'S/SAFEWAY,9000950,0.975,4.7494
65862053820,CVS,9000373,21.775,35.8625
65862057490,ALBERTSON'S/SAFEWAY,9000050,0.4813,4.4996
65862057490,RITE AID CORP,9000045,2.1721,7.0829
65862057490,WALGREENS,9000037,4.75,7.9937
65862060130,REG CHAIN,9000003,1.2063,24.9996
65862073260,CVS,9000009,7.35,14.9875
65862073260,REG CHAIN,9000608,0.3906,0.4018
65862073260,WALGREENS,9000037,6.4125,14.9875
65862074530,CVS,9000009,4.4837,7.2079
65862076990,INDEPENDENT,0000000,0.6872,6.0157
65862076990,WALGREENS,9000037,9.35,14.9875
65862077930,WALGREENS,9000037,6.2667,7.7458
65862078201,ALBERTSON'S/SAFEWAY,9000950,1.5719,2.306
65862078330,CVS,9000064,3.5604,8.8746
65862080730,REG CHAIN,9000664,1.7567,26.2929
65862083130,CVS,9000064,26.0125,37.2896
65862084401,PSAO/LTC,9000894,0.8304,2.4571
65862090760,RITE AID CORP,9000045,1.9042,2.8124
65862090760,WALGREENS,9000037,1.1813,2.3924
65862091060,RITE AID CORP,9000045,8.8887,15.2487
65862091060,WALGREENS,9000037,10.7,15.4313
65862096701,CVS,9000009,9.1687,15.0906
65862096701,WALMART PHARMACY,9000057,0.9242,7.1775
66689000816,REG CHAIN,9000912,0.1078,0.1195
66689000816,THE KROGER COMPANY,9000428,0.1227,0.1284
66993037083,REG CHAIN,9000074,49.0875,101.1875
66993037179,REG CHAIN,9000074,72.025,112.4375
66993040932,WALGREENS,9000037,2.36,3.2362
66993060536,CVS,9000373,75.9375,158.7375
66993081530,CVS,9000009,13.1402,23.1241
66993081530,THE KROGER COMPANY,9000495,6.4297,31.1735
67877014601,CVS,9000064,2.0583,4.9958
67877021560,REG CHAIN,9000074,2.5625,3.2734
67877025001,REG CHAIN,9000074,0.4629,0.8729
67877025520,REG CHAIN,9000074,8.0062,10.6146
67877041401,THE KROGER COMPANY,9000428,0.315,0.6273
67877043303,WALGREENS,9000037,30.175,37.2375
67877048230,CVS,9000009,6.6375,6.7156
67877048230,WALMART PHARMACY,9000057,1.825,5.0508
67877048330,CVS,9000064,3.0688,5.9996
67877048330,INDEPENDENT,0000000,1.0579,2.95
67877048330,WALGREENS,9000037,5.575,8.2469
67877058450,CVS,9000064,20.3438,20.7437
68180011707,THE KROGER COMPANY,9000468,0.5981,5.5623
68180011807,CVS,9000009,6.3542,17.9026
68180011807,CVS,9000064,3.7484,17.8819
68180011807,INDEPENDENT,0000000,0.8742,8.6244
68180011807,REG CHAIN,9000137,0.7522,3.6524
68180011807,REG CHAIN,9000367,1.9608,8.9579
68180011807,REG CHAIN,9000467,0.9415,8.3475
68180011807,THE KROGER COMPANY,9000147,0.8464,8.3489
68180011807,WALGREENS,9000037,3.745,9.4362
68180012202,ALBERTSON'S/SAFEWAY,9001929,0.5825,1.6681
68180012202,PSAO,9000909,0.2232,0.2381
68180012202,REG CHAIN,9000912,0.546,1.5326
68180012202,THE KROGER COMPANY,9000428,0.8969,0.9359
68180013501,REG CHAIN,9000467,0.5175,5.8949
68180015301,ALBERTSON'S/SAFEWAY,9000026,0.5053,4.5096
68180015301,CVS,9000373,3.1837,4.3332
68180018806,CVS,9000009,25.79,35.4975
68180018806,CVS,9000064,24.1821,33.9277
68180018806,RITE AID CORP,9000045,23.6954,42.7079
68180018906,REG CHAIN,9000074,10.7538,42.4937
68180031909,THE KROGER COMPANY,9001065,0.7533,1.9163
68180032002,THE KROGER COMPANY,9000468,1.0962,3.4162
68180032002,THE KROGER COMPANY,9000937,1.1067,3.1037
68180032002,WALGREENS,9000037,8.2125,14.9875
68180033909,CVS,9000373,38.1771,128.1662
68180035202,REG CHAIN,9000074,0.394,1.0123
68180046509,CVS,9000373,2.205,2.2363
68180047201,CVS,9000009,4.8917,4.9958
68180051202,REG CHAIN,9000594,0.3804,0.4996
68180051202,REG CHAIN,9000664,0.2808,0.2913
68180051303,CVS,9000373,1.2962,1.4988
68180051303,THE KROGER COMPANY,9000605,0.1585,0.2499
68180051802,ALBERTSON'S/SAFEWAY,9000026,0.1787,0.454
68180051802,PSAO,9000909,0.1354,0.1389
68180051802,PSAO,9009783,0.1693,1.6794
68180051902,PSAO,9000909,0.1165,0.1389
68180051902,REG CHAIN,9000482,0.1353,0.8971
68180051902,REG CHAIN,9000594,0.3642,0.3746
68180052002,PSAO,9009915,0.1896,1.6039
68180052002,THE KROGER COMPANY,9000428,0.4783,0.4992
68180065208,REG CHAIN,9000594,1.1319,2.9994
68180065208,THE KROGER COMPANY,9000428,1.2268,1.2491
68180069806,CVS,9000009,4.8929,9.3911
68180069806,RITE AID CORP,9000045,3.6025,7.4996
68180069806,WALGREENS,9000037,9.7125,16.9875
68180069906,CVS,9000064,6.0075,11.8238
68180072103,INDEPENDENT,0000000,0.4388,4.9915
68180072103,THE KROGER COMPANY,9000147,0.365,0.6249
68180072103,THE KROGER COMPANY,9000153,0.365,0.6249
68180072103,THE KROGER COMPANY,9000428,2.3917,2.4958
68180075501,WALGREENS,9000037,3.57,4.5975
68180075601,RITE AID CORP,9000045,4.475,4.5792
68180077106,CVS,9000009,4.0596,5.7913
68180097903,THE KROGER COMPANY,9000468,0.3183,0.5485
68180097903,THE KROGER COMPANY,9000495,0.3287,0.4999
68180097903,THE KROGER COMPANY,9000937,0.3287,0.4999
68180098003,PSAO/LTC,9000894,0.2567,1.6054
68180098103,REG CHAIN,9000743,0.1506,1.8144
68180098103,THE KROGER COMPANY,9000468,0.2392,0.25
68180098103,THE KROGER COMPANY,9000937,0.2392,0.2499
68180098201,CVS,9000064,0.8379,0.9787
68180098201,INDEPENDENT,0000000,0.4617,2.9499
68180098201,THE KROGER COMPANY,9000010,0.1581,0.5068
68180098201,THE KROGER COMPANY,9000428,0.5125,0.5348
68308025010,CVS,9000009,5.3479,9.8472
68308025010,WALGREENS,9000037,2.1978,10.8622
68382000105,THE KROGER COMPANY,9000605,0.5417,0.8954
68382000414,CVS,9000009,1.5204,2.5663
68382000414,WALMART PHARMACY,9000057,1.0165,2.2254
68382000514,CVS,9000009,3.2406,3.2797
68382000514,RITE AID CORP,9000045,2.2321,3.6307
68382000514,WALGREENS,9000037,3.8844,6.3094
68382000514,WALMART PHARMACY,9000057,1.2419,2.5587
68382002401,ALBERTSON'S/SAFEWAY,9000026,0.1893,0.4582
68382003416,WALGREENS,9000037,5.2708,6.7875
68382003616,CVS,9000009,11.0375,22.5624
68382004001,THE KROGER COMPANY,9000428,0.7175,0.7488
68382005105,INDEPENDENT,0000000,0.7825,8.7125
68382005105,THE KROGER COMPANY,9000147,0.6732,1.2082
68382005105,THE KROGER COMPANY,9000495,0.2585,1.2082
68382005105,THE KROGER COMPANY,9000937,0.4112,1.2079
68382009601,REG CHAIN,9000742,0.4544,5.0717
68382009601,THE KROGER COMPANY,9000428,0.5783,4.1456
68382009810,THE KROGER COMPANY,9000085,0.4954,0.6871
68382009810,WALGREENS,9000037,5.6,12.4875
68382013201,REG CHAIN,9000912,0.7992,5.2671
68382013201,THE KROGER COMPANY,9000147,0.5371,0.9999
68382013201,THE KROGER COMPANY,9000153,0.339,0.9999
68382014406,ALBERTSON'S/SAFEWAY,9000950,0.585,1.2913
68382018601,RITE AID CORP,9000045,0.4725,1.4165
68382018601,THE KROGER COMPANY,9000147,0.2208,0.9652
68382018601,WALGREENS,9000037,1.455,1.926
68382025501,ALBERTSON'S/SAFEWAY,9000950,1.1092,2.4996
68382025501,CVS,9000064,1.3433,4.1079
68382025501,INDEPENDENT,0000000,1.1313,6.7009
68382025601,ALBERTSON'S/SAFEWAY,9000026,0.6207,2.7735
68382025601,PSAO,9000909,0.6065,2.9957
68382025701,ALBERTSON'S/SAFEWAY,9000950,1.1479,3.2788
68382025701,CVS,9000064,2.0378,3.4999
68382043528,PSAO/LTC,9000894,7.4915,11.6549
68382043528,REG CHAIN,9000074,8.2208,11.3065
68382043528,THE KROGER COMPANY,9000085,7.8602,11.5985
68382050010,REG CHAIN,9000074,3.6042,5.8125
68382054806,WALGREENS,9000037,12.5308,12.5412
68382056928,THE KROGER COMPANY,9000428,0.9506,1.6873
68382071119,CVS,9000373,4.0253,4.2912
68382072216,CVS,9000373,1.114,1.9027
68382078201,THE KROGER COMPANY,9000468,0.5646,1.906
68382085701,RITE AID CORP,9000045,1.8203,1.8734
68382085701,WALGREENS,9000037,1.5018,2.1411
68462011060,CVS,9000009,3.4594,6.3115
68462012705,CVS,9000373,2.5612,3.2612
68462013701,RITE AID CORP,9000045,1.1475,1.8746
68462013701,WALGREENS,9000037,2.3344,3.7469
68462013801,REG CHAIN,9000074,0.4235,1.0198
68462016505,REG CHAIN,9000743,0.2229,2.7929
68462016505,WALGREENS,9000037,3.1719,3.7469
68462022001,ALBERTSON'S/SAFEWAY,9000950,0.1533,0.3055
68462022301,ALBERTSON'S/SAFEWAY,9000950,0.2925,0.8685
68462022301,INDEPENDENT,0000000,0.2085,0.4625
68462022301,THE KROGER COMPANY,9000428,0.0981,0.6857
68462022401,ALBERTSON'S/SAFEWAY,9000050,0.3758,0.611
68462023501,RITE AID CORP,9000045,1.0256,3.5137
68462023501,WALGREENS,9000037,4.2792,5.7458
68462025301,REG CHAIN,9000646,0.2896,1.0554
68462025501,PSAO,9009783,0.4858,1.0417
68462025601,INDEPENDENT,0000000,0.2201,3.6811
68462025601,RITE AID CORP,9000045,1.7656,2.9581
68462025601,WALGREENS,9000037,4.225,7.4938
68462026001,WALGREENS,9000037,2.9583,4.9958
68462029201,ALBERTSON'S/SAFEWAY,9000950,0.7158,1.4996
68462033090,CVS,9000009,4.7958,4.9958
68462033090,RITE AID CORP,9000045,1.4046,3.7079
68462033090,WALGREENS,9000037,5.3438,7.4938
68462033190,RITE AID CORP,9000045,2.7333,3.7149
68462033190,WALGREENS,9000037,5.2687,7.4938
68462033290,RITE AID CORP,9000045,2.1292,3.7079
68462033290,WALGREENS,9000037,6.3625,14.9875
68462033390,CVS,9000009,4.7875,4.9958
68462033390,RITE AID CORP,9000045,4.8042,4.9958
68462033390,WALGREENS,9000037,5.3125,7.4938
68462033490,CVS,9000009,1.2673,3.1304
68462034690,CVS,9000373,2.2839,3.5875
68462038001,CVS,9000009,2.2188,2.7271
68462038001,WALMART PHARMACY,9000057,1.4333,1.8046
68462044718,REG CHAIN,9000074,2.5394,7.9328
68462046160,RITE AID CORP,9000045,1.3404,3.9996
68462046160,WALGREENS,9000037,3.0042,3.0971
68462047301,CVS,9000009,6.475,14.9875
68462047301,WALGREENS,9000037,4.0833,5.7875
68462056630,WALGREENS,9000037,4.3429,10.6589
68462056730,WALGREENS,9000037,4.4321,10.6589
68462057330,REG CHAIN,9000945,12.7779,24.8892
68462065790,REG CHAIN,9000074,1.466,3.3604
68585000801,REG CHAIN,9000074,0.1492,0.16
68682036990,WALGREENS,9000037,1.9107,2.6411
68682037290,WALGREENS,9000037,2.43,4.1738
68682065020,RITE AID CORP,9000045,204,406.2375
68682070630,CVS,9000009,2.7026,3.7499
68682070630,WALMART PHARMACY,9000057,3.4176,3.7358
69097015807,REG CHAIN,9000594,0.1674,0.1786
69097015807,REG CHAIN,9000664,0.2808,0.2913
69097052603,CVS,9000009,33.7125,71.2458
69097068405,INDEPENDENT,0000000,2.0198,2.025
69097068505,WALGREENS,9000037,6.2844,9.5906
69097081312,INDEPENDENT,0000000,0.3917,1.044
69097081312,THE KROGER COMPANY,9000468,0.3588,0.3819
69097081312,THE KROGER COMPANY,9000937,1.1917,1.2479
69097081312,WALGREENS,9000037,2.85,14.9875
69097083305,THE KROGER COMPANY,9000937,0.1904,0.6352
69097083305,WALGREENS,9000037,5.7125,14.9875
69097083512,THE KROGER COMPANY,9001065,0.2806,0.6144
69097086707,ALBERTSON'S/SAFEWAY,9000950,0.5887,3.7496
69097086907,CVS,9000009,5.8463,6.4987
69097094312,REG CHAIN,9000584,0.2483,0.6873
69097094312,THE KROGER COMPANY,9000468,0.599,7.3316
69097096607,CVS,9000064,1.0119,1.9181
69230030001,CVS,9000009,0.5262,0.5369
69238105103,INDEPENDENT,0000000,61.875,96.2375
69238105103,RITE AID CORP,9000045,54.05,69.975
69238105103,WALMART PHARMACY,9000057,75.3875,79.4
69238115403,RITE AID CORP,9000045,5.965,14.9991
69238115403,WALGREENS,9000037,7.3375,7.4938
69238152201,CVS,9000009,5.375,8.2184
69238152201,WALGREENS,9000037,4.2038,8.5612
69238183007,THE KROGER COMPANY,9000085,0.4946,0.5023
69238183007,THE KROGER COMPANY,9000605,0.4892,0.4996
69238183107,THE KROGER COMPANY,9000817,0.4783,0.4999
69238183207,PSAO,9009783,0.5151,0.8925
69238183407,INDEPENDENT,0000000,0.775,1.1458
69238183407,THE KROGER COMPANY,9000147,0.4892,0.4999
69238183407,THE KROGER COMPANY,9000495,0.4892,0.4996
69238183407,THE KROGER COMPANY,9001065,0.4601,0.4999
69238183501,INDEPENDENT,0000000,0.775,0.9996
69238183501,THE KROGER COMPANY,9000428,0.6142,0.6249
69238183607,THE KROGER COMPANY,9000468,0.4892,0.4999
69238183607,THE KROGER COMPANY,9000937,0.4286,0.4997
69238183607,WALGREENS,9000037,1.925,7.4938
69238183701,THE KROGER COMPANY,9000817,0.365,0.6248
69238183801,THE KROGER COMPANY,9000817,0.5654,0.6246
69238183901,REG CHAIN,9000912,0.7261,1.0072
69238184001,THE KROGER COMPANY,9000428,0.3337,0.6249
69238199301,REG CHAIN,9000594,2.1494,3.3744
69238199301,THE KROGER COMPANY,9000428,2.4583,3.427
69238207707,CVS,9000009,2.0438,7.4938
69238207807,CVS,9000009,2.1688,7.4938
69238207807,THE KROGER COMPANY,9000495,0.2625,0.604
69292052401,WALGREENS,9000037,1.4058,1.9242
69315013401,RITE AID CORP,9000045,0.7032,0.9305
69315013401,WALGREENS,9000037,1.1162,1.5413
69355041203,REG CHAIN,9000074,0.85,1.3313
69367021001,CVS,9000009,0.4433,0.4919
69367021001,REG CHAIN,9000608,0.3085,0.4977
69367021001,RITE AID CORP,9000045,0.2444,0.609
69367021001,WALGREENS,9000037,0.3267,0.3475
69367022409,INDEPENDENT,0000000,0.9277,1.2498
69367022409,THE KROGER COMPANY,9000428,0.8551,1.2915
69367028109,CVS,9000009,2.7325,4.9942
69452015120,CVS,9000009,5.5875,14.9875
69452015120,CVS,9000064,1.1542,3.0198
69452015120,REG CHAIN,9000137,4.3375,9.9875
69452015120,REG CHAIN,9001689,0.5923,1.313
69452015120,THE KROGER COMPANY,9001065,1.176,1.3531
69452020720,REG CHAIN,9000074,0.9342,2.7458
69543025810,REG CHAIN,9000074,0.5021,1.2063
69543025810,THE KROGER COMPANY,9000428,0.5479,1.2496
69543026010,REG CHAIN,9000664,0.3937,0.9165
69543026810,INDEPENDENT,0000000,0.4965,1.0527
69543026810,RITE AID CORP,9000045,0.9788,1.4988
69543026810,WALGREENS,9000037,1.1844,3.7469
69618003206,ALBERTSON'S/SAFEWAY,9000950,4.8375,4.9938
69680011225,ALBERTSON'S/SAFEWAY,9000950,15.0625,22.1125
69680011225,CVS,9000009,9.0625,14.9875
69680011225,CVS,9000064,8.2625,14.9875
69680011225,REG CHAIN,9000094,4.9833,53.4771
69680011225,REG CHAIN,9000467,6.6083,11.2512
69784050001,CVS,9000373,1.7714,2.8027
69784050001,REG CHAIN,9000664,2.3821,7.429
69784050001,THE KROGER COMPANY,9000085,1.08,17.656
69918030130,PSAO,9000909,3.1496,6.1954
70000052601,REG CHAIN,9000664,0.1025,0.1181
70010000901,CVS,9000009,6.2083,8.9992
70010001101,RITE AID CORP,9000045,6.7879,16.1663
70010001301,CVS,9000373,3.6336,6.5832
70010001401,CVS,9000009,5.5608,7.7158
70010001401,WALGREENS,9000037,5.6592,14.4246
70010001501,CVS,9000064,4.6819,7.0623
70010004201,THE KROGER COMPANY,9000428,2.3179,10.4996
70010049105,WALMART PHARMACY,9000057,0.2398,0.245
70010075401,PSAO,9000909,0.6137,0.8929
70010075401,REG CHAIN,9000594,0.8777,1.2496
70010075401,REG CHAIN,9000664,0.6196,0.672
70010075401,THE KROGER COMPANY,9000817,0.6464,0.6688
70010077001,CVS,9000009,0.5758,0.7204
70069007110,WALGREENS,9000037,17.4625,27.4938
70752010212,ALBERTSON'S/SAFEWAY,9000026,0.0593,0.1956
70752010212,WALGREENS,9000037,0.2425,0.4996
70756040711,CVS,9000009,5.4662,8.4987
70954001910,PSAO,9000909,0.3797,1.8138
70954002110,CVS,9000373,0.57,1.4998
70954005820,THE KROGER COMPANY,9000937,0.4783,0.4992
70954006020,THE KROGER COMPANY,9000010,1.435,1.4975
70954006020,THE KROGER COMPANY,9000147,1.435,1.4975
70954006020,THE KROGER COMPANY,9000153,1.1958,1.2479
70954006020,THE KROGER COMPANY,9000428,2.3917,2.4958
70954008510,CVS,9000373,1.015,1.0306
70954014810,RITE AID CORP,9000045,1.9331,3.7499
70954021110,CVS,9000009,0.7594,1.249
70954026110,CVS,9000009,0.2752,0.4894
71321080060,PSAO,9001251,0.3669,0.5973
72205001390,RITE AID CORP,9000045,3.4833,11.8329
72205001390,WALGREENS,9000037,7.6437,8.9563
72205001590,CVS,9000009,7.1425,8.7475
72205001590,INDEPENDENT,0000000,2.1648,10.68
72205003960,CVS,9000009,3.266,9.6249
74312003595,CVS,9000009,0.0789,0.0806
74312017621,WALGREENS,9000037,0.2225,0.3204
74312035873,WALGREENS,9000037,0.9063,1.1438
74312058911,CVS,9000064,0.13,0.1553
74312058911,WALGREENS,9000037,0.29,0.3825
75826011410,PSAO/LTC,9000519,1.15,3.75
75826011410,REG CHAIN,9000467,2.4417,3.45
75826011510,CVS,9000009,7.9375,14.9875
75826011510,REG CHAIN,9000608,1.8646,14.0094
75834015801,CVS,9000064,0.9417,1.4037
75834015801,REG CHAIN,9000074,0.55,1.3729
75834024230,WALGREENS,9000037,10.7563,19.2437
76439036290,REG CHAIN,9000755,1.1481,1.8199
76439040090,THE KROGER COMPANY,9000428,3.8329,7.2288
76439040390,ALBERTSON'S/SAFEWAY,9000950,1.2924,2.5261
79854001680,CVS,9000009,0.0861,0.0893
79854001680,RITE AID CORP,9000045,0.1787,0.4579
79854010945,CVS,9000009,0.1204,0.1236
79854050032,RITE AID CORP,9000045,0.195,0.2106
80681000900,ALBERTSON'S/SAFEWAY,9000950,0.3225,0.3329
80681000900,ALBERTSON'S/SAFEWAY,9001929,0.8063,0.8323
80681000900,CVS,9000064,0.0997,0.1033
80681000900,INDEPENDENT,0000000,0.3908,0.8016
80681000900,REG CHAIN,9000742,0.155,0.1654
80681000900,REG CHAIN,9001689,0.0782,0.0817
80681000900,WALGREENS,9000037,0.295,0.3362
80681002500,ALBERTSON'S/SAFEWAY,9000950,0.3225,0.3329
80681002900,ALBERTSON'S/SAFEWAY,9000050,0.0787,0.0833
80681002900,THE KROGER COMPANY,9000937,0.0804,0.1492
80681004500,CVS,9000009,0.0944,0.1238
80681004500,RITE AID CORP,9000045,0.2058,0.4579
80681004500,WALGREENS,9000037,0.1281,0.2498
80681004700,CVS,9000009,0.4192,0.4298
80681005500,ALBERTSON'S/SAFEWAY,9000950,0.3225,0.3329
80681005800,REG CHAIN,9000664,0.0988,0.104
80681007200,CVS,9000009,0.0445,0.0462
80681007200,REG CHAIN,9000482,0.1223,0.1335
80681009000,RITE AID CORP,9000045,0.1678,0.2442
80681009700,ALBERTSON'S/SAFEWAY,9000050,0.3225,0.3329
80681009700,CVS,9000009,0.0521,0.0539
80681009700,WALGREENS,9000037,0.1964,1.0705
80681009800,ALBERTSON'S/SAFEWAY,9000050,0.1938,0.3329
80681009800,INDEPENDENT,0000000,0.8125,1.6687
80681009800,PSAO,9000448,0.0935,0.0969
80681009800,REG CHAIN,9000367,0.4058,0.4163
80681009800,REG CHAIN,9000409,0.2408,0.4163
80681009800,REG CHAIN,9000742,0.1222,0.1257
80681009800,THE KROGER COMPANY,9001065,0.0479,0.3194
80681009900,INDEPENDENT,0000000,0.3583,18.8889
80681011600,RITE AID CORP,9000045,0.1404,0.4579
80681013700,CVS,9000373,0.0884,0.0993
80681016000,RITE AID CORP,9000045,0.1692,0.4996
80681016500,THE KROGER COMPANY,9000428,0.2854,0.3115
80681016900,THE KROGER COMPANY,9000085,0.1368,0.1735
80681017000,CVS,9000373,0.166,0.4986
80681017000,REG CHAIN,9000664,0.0683,0.0788
00054001925,INDEPENDENT,0000000,2.5975,4.335
00054001925,PSAO,9000320,1.7911,2.5875
00054001925,REG CHAIN,9000594,1.8089,3.3911
00054002511,CVS,9000009,15.175,15.4875
00054002511,WALMART PHARMACY,9000057,7.0258,16.5758
00054007928,RITE AID CORP,9000045,0.5199,2.0069
00054007928,THE KROGER COMPANY,9000468,0.2211,0.8796
00054014025,CVS,9000009,0.9642,0.9746
00054023525,CVS,9000009,3.775,14.9875
00054023525,THE KROGER COMPANY,9000147,0.5178,0.6457
00054023625,REG CHAIN,9000074,0.8789,1.3042
00054023763,RITE AID CORP,9000045,0.1518,0.2497
00054024425,REG CHAIN,9000003,0.9561,1.3029
00054024525,WALGREENS,9000037,1.2737,3.1247
00054028325,CVS,9000009,2.6387,3.8746
00054038663,ALBERTSON'S/SAFEWAY,9000950,0.338,0.6389
00054038663,CVS,9000064,0.5375,0.9278
00054040113,CVS,9000373,3.9203,9.1108
00054363063,CVS,9000064,0.853,2.5833
00054363063,THE KROGER COMPANY,9000428,1.3428,2.9876
00054372263,RITE AID CORP,9000045,1.2737,1.4988
00054372763,INDEPENDENT,0000000,0.594,1.3554
00054373063,CVS,9000009,0.3919,0.7494
00054373063,WALGREENS,9000037,0.2979,0.4282
00054417925,THE KROGER COMPANY,9000428,0.4783,0.4992
00054418125,REG CHAIN,9000074,10.6875,17.4375
00054418325,THE KROGER COMPANY,9000085,0.7425,0.7806
00054418425,CVS,9000373,3.05,7.4938
00054418625,THE KROGER COMPANY,9000428,7.175,7.4875
00054429731,REG CHAIN,9000003,0.3858,0.8746
00054429731,REG CHAIN,9000017,0.2435,0.2487
00054429731,REG CHAIN,9000467,0.2692,0.2775
00054429731,REG CHAIN,9000912,0.0981,0.5247
00054452725,THE KROGER COMPANY,9000085,0.1196,0.4582
00054474225,CVS,9000009,1.7688,7.4938
00054474225,WALGREENS,9000037,0.2787,0.4996
00093005401,ALBERTSON'S/SAFEWAY,9000050,0.1963,0.4957
00093005401,RITE AID CORP,9000045,1.3115,1.6656
00093031101,REG CHAIN,9000137,0.7,0.7542
00093031101,REG CHAIN,9000912,0.5363,1.7065
00093031101,THE KROGER COMPANY,9000428,0.935,1.0466
00093031401,INDEPENDENT,0000000,2.4013,4.5113
00093031401,RITE AID CORP,9000045,6.125,14.9875
00093031801,ALBERTSON'S/SAFEWAY,9000950,0.4125,1.2705
00093031801,CVS,9000009,1.1766,1.8734
00093031801,CVS,9000064,0.6144,0.7494
00093031901,RITE AID CORP,9000045,0.4969,1.8748
00093057610,THE KROGER COMPANY,9000468,0.4867,0.6246
00093071101,RITE AID CORP,9000045,1.349,1.6869
00093071101,THE KROGER COMPANY,9000468,1.4643,2.3746
00093077198,INDEPENDENT,0000000,0.6487,6.9233
00093077198,REG CHAIN,9000927,0.3047,0.925
00093077198,RITE AID CORP,9000045,2.935,2.9975
00093092810,INDEPENDENT,0000000,0.1486,5.3447
00093100301,INDEPENDENT,0000000,0.3033,3.4752
00093106101,CVS,9000373,1.0367,1.0575
00093117701,REG CHAIN,9000137,2.2771,3.3083
00093220305,ALBERTSON'S/SAFEWAY,9000950,0.6281,0.8744
00093220305,CVS,9000009,5.0125,14.9875
00093220401,ALBERTSON'S/SAFEWAY,9000950,0.4313,0.5413
00093220401,ALBERTSON'S/SAFEWAY,9001929,0.4313,0.4996
00093221001,CVS,9000064,1.525,2.1411
00093221001,REG CHAIN,9000742,0.401,1.0131
00093221001,REG CHAIN,9000755,0.3647,0.7396
00093223801,ALBERTSON'S/SAFEWAY,9000050,1.6742,5.4165
00093223801,THE KROGER COMPANY,9000085,1.6221,5.229
00093223801,WALGREENS,9000037,6.325,8.7438
00093224001,INDEPENDENT,0000000,5.7094,11.1688
00093227234,ALBERTSON'S/SAFEWAY,9000950,4.9231,6.3556
00093227234,CVS,9000009,3.945,5.7488
00093227234,CVS,9000064,3.1415,5.6246
00093312501,REG CHAIN,9000074,1.6482,3.0781
00093312501,THE KROGER COMPANY,9000010,1.6973,2.8121
00093312901,RITE AID CORP,9000045,1.2106,3.2083
00093321305,CVS,9000373,0.8962,0.9119
00093342101,ALBERTSON'S/SAFEWAY,9000050,2.0775,5.2912
00093342101,CVS,9000009,3.4292,5.9658
00093342101,WALGREENS,9000037,5.4042,7.4958
00093342101,WALMART PHARMACY,9000057,3.385,6.5663
00093342505,INDEPENDENT,0000000,6.7625,7.075
00093360882,CVS,9000373,92.9625,168.7375
00093360982,CVS,9000064,56.1,168.7375
00093360982,THE KROGER COMPANY,9000428,123.475,182.4875
00093500256,INDEPENDENT,0000000,2.3725,5.975
00093500456,WALGREENS,9000037,5.665,14.0475
00093520006,WALGREENS,9000037,4.21,4.2725
00093534256,CVS,9000009,32.55,89.7475
00093534256,INDEPENDENT,0000000,1.7975,83.705
00093553801,ALBERTSON'S/SAFEWAY,9000950,0.845,8.1662
00093557256,RITE AID CORP,9000045,12.7652,27.4549
00093573101,REG CHAIN,9000074,4.5771,5.9141
00093590786,RITE AID CORP,9000045,1.1132,5.1249
00093720298,INDEPENDENT,0000000,0.5887,8.5317
00093803401,CVS,9000009,0.4797,0.5942
00093803401,WALGREENS,9000037,0.4263,0.7246
00093803601,THE KROGER COMPANY,9000428,0.1513,0.3264
00093811756,CVS,9000009,6.1321,6.1768
00093811756,WALMART PHARMACY,9000057,0.4922,3.6542
00093811856,ALBERTSON'S/SAFEWAY,9000950,1.3018,7.0259
00093819201,RITE AID CORP,9000045,1.1517,1.7915
