NPI,PharmAffil_id,PharmaName,Address1,City,State,PostalCode,Lat,lng,PSAOName,PharmacyChain,MegaChainName
1003837345,9009783,PELOTS PHARMACY,831 MANATEE AVE E,BRADENTON,FL,34208-1243,27.4953,-82.5555,UNITED DRUGS,UNITED DRUGS,PSAO
1437315942,9000980,INGLES PHARMACY,2865 BREMAN MT ZION HWY,BREMEN,GA,30110-0000,33.6952,-85.1520,REG CHAIN,INGLES MARKETS PHARMACY,REG CHAIN
1427004423,9000050,SAVON PHARMACY,888 NE 25TH AVE,HILLSBORO,OR,97124-5975,45.5296,-122.9558,MEGA CHAIN,ALBERTSON'S/SAFEWAY,ALBERTSON'S/SAFEWAY
1841468287,9000980,INGLES PHARMACY,220 HIGHWAY 334,COMMERCE,GA,30530-4835,34.1805,-83.4407,REG CHAIN,INGLES MARKETS PHARMACY,REG CHAIN
1083888531,9000980,INGLES PHARMACY,4260 WINDER HWY,FLOWERY BRANCH,GA,30542-3603,34.1886,-83.8587,REG CHAIN,INGLES MARKETS PHARMACY,REG CHAIN
1215942925,9009783,CENTRAL PHARMACY,107 W BARNARD ST,GLENNVILLE,GA,30427-1558,31.9361,-81.9278,UNITED DRUGS,UNITED DRUGS,PSAO
1033292198,9000980,INGLES PHARMACY,9161 HIGHWAY 29 S,HULL,GA,30646-3772,34.0288,-83.3155,REG CHAIN,INGLES MARKETS PHARMACY,REG CHAIN
1013963933,9000050,SAVON PHARMACY,5100 W OVERLAND RD,BOISE,ID,83705-2634,43.5909,-116.2473,MEGA CHAIN,ALBERTSON'S/SAFEWAY,ALBERTSON'S/SAFEWAY
1386748333,9009783,SHANNON PHARMACY,5855 NEW CALHOUN HWY NE,ROME,GA,30161-8253,34.3423,-85.0795,UNITED DRUGS,UNITED DRUGS,PSAO
1831122175,9000664,GIANT PHARMACY,8025 SUDLEY RD,MANASSAS,VA,20109-8001,38.7820,-77.5102,REG CHAIN,STOP AND SHOP PHARMACY,REG CHAIN
1508097775,9000037,Walgreens,7301 STATE ROAD 535,WINDERMERE,FL,34786-5503,28.4600,-81.5610,MEGA CHAIN,WALGREENS,WALGREENS
1649285610,9000037,Walgreens,6300 E LAKE SAMMAMISH PKWY SE,ISSAQUAH,WA,98029-8935,47.5453,-122.0373,MEGA CHAIN,WALGREENS,WALGREENS
1932631173,9000037,Walgreens,620 KRISTINE WAY,THE VILLAGES,FL,32162-0000,28.8245,-81.9656,MEGA CHAIN,WALGREENS,WALGREENS
1962417261,9000037,Walgreens,1001 S 78TH ST,TAMPA,FL,33619-4749,27.9407,-82.3693,MEGA CHAIN,WALGREENS,WALGREENS
1700212230,9000037,Walgreens,1106 KINGOLD BLVD,SNOW HILL,NC,28580-1619,35.4416,-77.6606,MEGA CHAIN,WALGREENS,WALGREENS
1356356596,9000037,Walgreens,1534 CAPE CORAL PKWY W,CAPE CORAL,FL,33914-6953,26.5622,-82.0061,MEGA CHAIN,WALGREENS,WALGREENS
1912912940,9000037,Walgreens,3400 MATLOCK RD,ARLINGTON,TX,76015-3601,32.6904,-97.1156,MEGA CHAIN,WALGREENS,WALGREENS
1306258462,9000057,WALMART PHARMACY,21141 STATE HIGHWAY 59,ROBERTSDALE,AL,36567-6740,30.5329,-87.7085,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1780699728,9000037,Walgreens,450 HIGHWAY 52 BYP W,LAFAYETTE,TN,37083-1730,36.5226,-86.0380,MEGA CHAIN,WALGREENS,WALGREENS
1629095922,9000057,WALMART PHARMACY,630 COLONIAL PROMENADE PKWY,ALABASTER,AL,35007-3111,33.2358,-86.8017,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1770598963,9000037,Walgreens,99551 OVERSEAS HWY,KEY LARGO,FL,33037-4370,25.0935,-80.4408,MEGA CHAIN,WALGREENS,WALGREENS
1144557257,9000037,Walgreens,1400 GUNTER AVE,GUNTERSVILLE,AL,35976-1846,34.3463,-86.3038,MEGA CHAIN,WALGREENS,WALGREENS
1306863600,9000057,WALMART PHARMACY,3550 S BABCOCK ST,MELBOURNE,FL,32901-8204,28.0556,-80.6228,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1306949433,9000037,Walgreens,220 S CENTURY BLVD,RANTOUL,IL,61866-2309,40.3089,-88.1563,MEGA CHAIN,WALGREENS,WALGREENS
1861840068,9000057,WALMART PHARMACY,1660 MCFARLAND BLVD,NORTHPORT,AL,35476-3259,33.2395,-87.5735,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1922013242,9000037,Walgreens,2501 S FRENCH AVE,SANFORD,FL,32773-5302,28.7862,-81.2725,MEGA CHAIN,WALGREENS,WALGREENS
1598786964,9000044,WINN DIXIE,5909 UNIVERSITY BLVD W,JACKSONVILLE,FL,32216-4911,30.2762,-81.6057,REG CHAIN,WINN DIXIE PHARMACY,REG CHAIN
1598786972,9000044,WINN DIXIE,1060 LAKES BLVD,LAKE PARK,GA,31636-3013,30.6812,-83.2173,REG CHAIN,WINN DIXIE PHARMACY,REG CHAIN
1659324911,9000037,Walgreens,13741 E 116TH ST,FISHERS,IN,46037-7604,39.9570,-85.9197,MEGA CHAIN,WALGREENS,WALGREENS
1689057275,9000057,WALMART PHARMACY,1569 SAXON BLVD,DELTONA,FL,32725-5833,28.9061,-81.2461,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1184639346,9000037,Walgreens,12211 W HILLSBOROUGH AVE,TAMPA,FL,33635-9778,28.0208,-82.6230,MEGA CHAIN,WALGREENS,WALGREENS
1063936391,9000037,WALGREENS,4600 HABERSHAM ST,SAVANNAH,GA,31405-0000,32.0358,-81.1027,MEGA CHAIN,WALGREENS,WALGREENS
1861407009,9000037,Walgreens,2021 HIKES LN,LOUISVILLE,KY,40218-4817,38.1984,-85.6620,MEGA CHAIN,WALGREENS,WALGREENS
1093880916,9000037,Walgreens,10420 FOREST HILL BLVD,WELLINGTON,FL,33414-3172,26.6506,-80.2103,MEGA CHAIN,WALGREENS,WALGREENS
1003821265,9000037,Walgreens,817 W MAIN ST,TUPELO,MS,38801-3630,34.2568,-88.7164,MEGA CHAIN,WALGREENS,WALGREENS
1821015082,9000057,WALMART PHARMACY,805 ENTERPRISE RD,DILLON,SC,29536-7821,34.4360,-79.3766,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1609881770,9000037,Walgreens,275 BROADWAY,AMITYVILLE,NY,11701-2708,40.6810,-73.4162,MEGA CHAIN,WALGREENS,WALGREENS
1912912981,9000037,Walgreens,1905 SE 164TH AVE,VANCOUVER,WA,98683-8937,45.6071,-122.5031,MEGA CHAIN,WALGREENS,WALGREENS
1285641274,9000037,Walgreens,6700 COLLINS AVE,MIAMI BEACH,FL,33141-3241,25.8509,-80.1206,MEGA CHAIN,WALGREENS,WALGREENS
1073520151,9000037,Walgreens,527 DUVAL ST,KEY WEST,FL,33040-6552,24.5552,-81.8019,MEGA CHAIN,WALGREENS,WALGREENS
1336396647,9000037,Walgreens,2801 N PONCE DE LEON BLVD,ST AUGUSTINE,FL,32084-1648,29.9168,-81.3248,MEGA CHAIN,WALGREENS,WALGREENS
1629083662,9000037,Walgreens,2527 N RESERVE ST,MISSOULA,MT,59808-1313,46.8886,-114.0402,MEGA CHAIN,WALGREENS,WALGREENS
1194730275,9000037,Walgreens,3703 LAWNDALE DR,GREENSBORO,NC,27455-3001,36.1176,-79.8291,MEGA CHAIN,WALGREENS,WALGREENS
1033124292,9000037,Walgreens,14444 COURSEY BLVD,BATON ROUGE,LA,70817-1319,30.4082,-91.0168,MEGA CHAIN,WALGREENS,WALGREENS
1710992888,9000037,Walgreens,700 W COLLEGE AVE,APPLETON,WI,54914-5265,44.2622,-88.4166,MEGA CHAIN,WALGREENS,WALGREENS
1003821000,9000037,Walgreens,1083 MURFREESBORO PIKE,NASHVILLE,TN,37217-0000,36.1273,-86.7122,MEGA CHAIN,WALGREENS,WALGREENS
1396976130,9000037,Walgreens,2270 US HIGHWAY 17,RICHMOND HILL,GA,31324-3669,31.9517,-81.3120,MEGA CHAIN,WALGREENS,WALGREENS
1679588842,9000037,Walgreens,120 N HIGHWAY 171,MOSS BLUFF,LA,70611-5343,30.3009,-93.1951,MEGA CHAIN,WALGREENS,WALGREENS
1346255460,9000037,Walgreens,3200 E BAY DR,HOLMES BEACH,FL,34217-2031,27.4929,-82.7079,MEGA CHAIN,WALGREENS,WALGREENS
1528073756,9000037,Walgreens,5414 S ARCHER AVE,CHICAGO,IL,60638-3002,41.7988,-87.7436,MEGA CHAIN,WALGREENS,WALGREENS
1972510055,9000037,Walgreens,15900 SUMMERLIN RD,FORT MYERS,FL,33908-3605,26.5131,-81.9013,MEGA CHAIN,WALGREENS,WALGREENS
1295740496,9000037,Walgreens,11509 ABERCORN ST,SAVANNAH,GA,31419-1901,31.9813,-81.1493,MEGA CHAIN,WALGREENS,WALGREENS
1497760714,9000037,Walgreens,734 GRAND AVE,SAINT PAUL,MN,55105-3421,44.9396,-93.1310,MEGA CHAIN,WALGREENS,WALGREENS
1326053448,9000037,Walgreens,535 E 17TH ST,IDAHO FALLS,ID,83404-6154,43.4830,-112.0229,MEGA CHAIN,WALGREENS,WALGREENS
1720095763,9000037,Walgreens,5300 MONONA DR,MONONA,WI,53716-3127,43.0615,-89.3255,MEGA CHAIN,WALGREENS,WALGREENS
1538399175,9000037,Walgreens,2711 METROPOLITAN PKWY SW,ATLANTA,GA,30315-7913,33.6808,-84.4081,MEGA CHAIN,WALGREENS,WALGREENS
1194964544,9000037,Walgreens,1550 SW 27TH ST,EL RENO,OK,73036-5852,35.5103,-97.9715,MEGA CHAIN,WALGREENS,WALGREENS
1639196975,9001057,SAMS PHARMACY,4798 JIMMY LEE SMITH PKWY,HIRAM,GA,30141-2729,33.8868,-84.7494,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1306852611,9000045,Rite Aid,220 36TH ST,BELLINGHAM,WA,98225-6540,48.7313,-122.4721,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1386743565,9000045,Rite Aid,291 W FERRY ST,BUFFALO,NY,14213-1816,42.9145,-78.8907,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1558383109,9000373,TARGET PHARMACY,2430 SANTA BARBARA BLVD,CAPE CORAL,FL,33914-4485,26.6065,-81.9768,MEGA CHAIN,CVS PHARMACY INC,CVS
1548282197,9000373,TARGET PHARMACY,21637 STATE ROAD 7,BOCA RATON,FL,33428-1843,26.3549,-80.2048,MEGA CHAIN,CVS PHARMACY INC,CVS
1871515486,9000373,TARGET PHARMACY,17450 US HIGHWAY 441,MOUNT DORA,FL,32757-6748,28.8195,-81.6683,MEGA CHAIN,CVS PHARMACY INC,CVS
1619185162,9000373,TARGET PHARMACY,27100 EUCALYPTUS AVE,MORENO VALLEY,CA,92555-4522,33.9381,-117.1898,MEGA CHAIN,CVS PHARMACY INC,CVS
1629090451,9000045,Rite Aid,17904 MAGNOLIA ST,FOUNTAIN VALLEY,CA,92708-5039,33.7024,-117.9703,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1760662753,9000172,NAVARRO DISCOUNT PHARMACIES,366 E 4TH AVE,HIALEAH,FL,33010-4998,25.8252,-80.2739,MEGA CHAIN,CVS PHARMACY INC,CVS
1275794521,9000373,TARGET PHARMACY,3599 W HILLSBORO BLVD,DEERFIELD BEACH,FL,33442-9404,26.3197,-80.1513,MEGA CHAIN,CVS PHARMACY INC,CVS
1154343861,9000373,TARGET PHARMACY,17601 HALSTED ST,HOMEWOOD,IL,60430-2007,41.5692,-87.6356,MEGA CHAIN,CVS PHARMACY INC,CVS
1497935480,9000172,NAVARRO DISCOUNT PHARMACIES,3915 PALM AVE,HIALEAH,FL,33012-4447,25.8579,-80.2825,MEGA CHAIN,CVS PHARMACY INC,CVS
1861501397,9000045,Rite Aid,71 18 KISSENA BOULEVARD,FLUSHING,NY,11367-0000,40.7250,-73.8196,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1922118777,9000045,Rite Aid,5447 MAIN ST,WILLIAMSVILLE,NY,14221-6647,42.9614,-78.7499,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1316046576,9000045,Rite Aid,3205 CAPE HORN RD,RED LION,PA,17356-8203,39.9159,-76.6283,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1750303418,9000373,TARGET PHARMACY,1100 LAKE WOODLANDS DR,THE WOODLANDS,TX,77380-3221,30.1678,-95.4542,MEGA CHAIN,CVS PHARMACY INC,CVS
1437171071,9000373,TARGET PHARMACY,20500 SW 112TH AVE,CUTLER BAY,FL,33189-2296,25.5763,-80.3750,MEGA CHAIN,CVS PHARMACY INC,CVS
1003925538,9000045,Rite Aid,4224 E SHIELDS AVE,FRESNO,CA,93726-7120,36.7792,-119.7534,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1043321292,9000045,Rite Aid,1208 PARSONS RD,SALISBURY,MD,21801-8436,38.3678,-75.6196,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1275632432,9000045,Rite Aid,43 20 BELL BOULEVARD,BAYSIDE,NY,11361-0000,40.7626,-73.7717,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1639358294,9000172,NAVARRO DISCOUNT PHARMACIES,9686 SW 24TH ST,MIAMI,FL,33165-8015,25.7470,-80.3514,MEGA CHAIN,CVS PHARMACY INC,CVS
1730298282,9000045,Rite Aid,1010 E CENTER ST,ITHACA,MI,48847-1618,43.2915,-84.5907,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1275642555,9000045,Rite Aid,677 N DUPONT BLVD,MILFORD,DE,19963-1001,38.9199,-75.4400,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1174545719,9000373,TARGET PHARMACY,5800 20TH ST,VERO BEACH,FL,32966-1017,27.6405,-80.4482,MEGA CHAIN,CVS PHARMACY INC,CVS
1093721375,9000045,Rite Aid,8090 GUIDE MERIDIAN RD,LYNDEN,WA,98264-9210,48.9348,-122.4850,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1013923325,9000045,Rite Aid,147 W LIBERTY ST,HUBBARD,OH,44425-1770,41.1560,-80.5720,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1114135654,9000373,TARGET PHARMACY,200 GLYNN ISLE PARKWAY,BRUNSWICK,GA,31525-0000,31.2018,-81.4811,MEGA CHAIN,CVS PHARMACY INC,CVS
1750303558,9000373,TARGET PHARMACY,449 HOWE AVE,CUYAHOGA FALLS,OH,44221-4943,41.1205,-81.4768,MEGA CHAIN,CVS PHARMACY INC,CVS
1548612732,9000045,Rite Aid,27 NORTH 7TH STREET,ALLENTOWN,PA,18101-1357,40.6031,-75.4718,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1003227505,9000373,TARGET PHARMACY,4915 S REGAL ST,SPOKANE,WA,99223-7633,47.6085,-117.3681,MEGA CHAIN,CVS PHARMACY INC,CVS
1417057720,9000045,Rite Aid,200 CRAFTON INGRAM SHOPPING CENTER,PITTSBURGH,PA,15205-0000,40.4416,-80.0716,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1245252980,9000373,TARGET PHARMACY,620 GEORGE WASHINGTON HWY,LINCOLN,RI,02865-4293,41.9376,-71.4789,MEGA CHAIN,CVS PHARMACY INC,CVS
1497854756,9000045,Rite Aid,705 W LANCASTER AVE,BRYN MAWR,PA,19010-3401,40.0195,-75.3136,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1619082732,9000172,NAVARRO DISCOUNT PHARMACY,631 76TH ST,MIAMI BEACH,FL,33141-0000,25.8613,-80.1249,MEGA CHAIN,CVS PHARMACY INC,CVS
1265521926,9000045,Rite Aid,1303 SHOEMAKER ST,NANTY GLO,PA,15943-1254,40.4676,-78.8357,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1790055655,9000373,TARGET PHARMACY,8207 HIGHWAY 72 W,MADISON,AL,35758-9571,34.7495,-86.7564,MEGA CHAIN,CVS PHARMACY INC,CVS
1760404552,9000373,TARGET PHARMACY,1275 CAROLINE ST NE,ATLANTA,GA,30307-2705,33.7566,-84.3465,MEGA CHAIN,CVS PHARMACY INC,CVS
1588773931,9000045,Rite Aid,8245 N LAKE BLVD,KINGS BEACH,CA,96143-0000,39.2378,-120.0290,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1225127962,9000045,Rite Aid,2300 JANE ST,PITTSBURGH,PA,15203-2361,40.4262,-79.9730,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1124040753,9000373,TARGET PHARMACY,1200 N SEPULVEDA BLVD,MANHATTAN BEACH,CA,90266-5104,33.8885,-118.3943,MEGA CHAIN,CVS PHARMACY INC,CVS
1033317227,9000045,Rite Aid,9502 176TH ST E,PUYALLUP,WA,98375-9300,47.0958,-122.3036,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1356430003,9000045,Rite Aid,3939 BUTLER ST,PITTSBURGH,PA,15201-3222,40.4693,-79.9645,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1881870806,9000373,TARGET PHARMACY,5865 SPOUT SPRINGS RD,FLOWERY BRANCH,GA,30542-3448,34.1808,-83.9102,MEGA CHAIN,CVS PHARMACY INC,CVS
1801802111,9000045,Rite Aid,618 N CLINTON ST,DEFIANCE,OH,43512-1609,41.2953,-84.3612,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1093737603,9000373,TARGET PHARMACY,8101 COSUMNES RIVER BLVD,SACRAMENTO,CA,95823-5415,38.4590,-121.4138,MEGA CHAIN,CVS PHARMACY INC,CVS
1922117258,9000045,Rite Aid,1070 GENESEE ST,BUFFALO,NY,14211-3007,42.9030,-78.8386,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1215046594,9000045,Rite Aid,2080 NW 9TH ST,CORVALLIS,OR,97330-1484,44.5885,-123.2560,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1982983888,9000009,CVS,1621 SW 13TH ST,GAINESVILLE,FL,32608-1524,29.6355,-82.3389,MEGA CHAIN,CVS PHARMACY INC,CVS
1558305920,9000009,CVS,9521 MISSION RD,LEAWOOD,KS,66206-2136,38.9561,-94.6299,MEGA CHAIN,CVS PHARMACY INC,CVS
1700194800,0000000,SOUTH LAKE PHARMACY,1670 E HIGHWAY 50 STE A,CLERMONT,FL,34711-5191,28.5481,-81.7239,NULL,NULL,NULL
1306147319,0000000,PINE BROOK PHARMACY,5340 SPRING HILL DR,SPRING HILL,FL,34606-4562,28.4576,-82.6253,NULL,NULL,NULL
1184667479,9000009,CVS,15466 WHITTIER BLVD,WHITTIER,CA,90603-0000,33.9453,-117.9970,MEGA CHAIN,CVS PHARMACY INC,CVS
1558465336,9000009,CVS,1799 DEKALB PIKE,BLUE BELL,PA,19422-3353,40.1491,-75.3077,MEGA CHAIN,CVS PHARMACY INC,CVS
1518061498,9000009,CVS,60 S HOLIDAY RD,MIRAMAR BEACH,FL,32550-3996,30.3843,-86.3809,MEGA CHAIN,CVS PHARMACY INC,CVS
1326047234,0000000,BUY RITE DRUGS,704 S US HIGHWAY 27,HAVANA,FL,32333-2018,30.6158,-84.4200,NULL,NULL,NULL
1538295464,9000743,YATES PHARMACY AND GIFTS,5394 10TH ST,MALONE,FL,32445-3429,30.9566,-85.1622,REG CHAIN,EPIC PHARMACY NETWORK INC,REG CHAIN
1558465401,9000009,CVS,1037 MAIN ST,CHIPLEY,FL,32428-1930,30.7720,-85.5371,MEGA CHAIN,CVS PHARMACY INC,CVS
1528202447,0000000,COASTALMED OF FLORIDA LLC,24 W OAK AVE,PANAMA CITY,FL,32401-2734,30.1549,-85.6616,NULL,NULL,NULL
1104962695,0000000,HOSPITAL DISCOUNT PHARMACY,209 4TH AVE NE,CULLMAN,AL,35055-1904,34.1818,-86.8419,NULL,NULL,NULL
1265769087,9000009,CVS,7320 GRAVOIS AVE,SAINT LOUIS,MO,63116-1021,38.5644,-90.2935,MEGA CHAIN,CVS PHARMACY INC,CVS
1538509278,0000000,MILLENNIUM PHARMACY SERVICES,19531 COCHRAN BLVD,PORT CHARLOTTE,FL,33948-2081,27.0127,-82.1324,NULL,NULL,NULL
1831293802,9000009,CVS,110 HIGHWAY 98,PORT SAINT JOE,FL,32456-9573,29.8163,-85.3043,MEGA CHAIN,CVS PHARMACY INC,CVS
1760418933,0000000,FLORIDA STATE HOSPITAL,100 N MAIN ST BLDG 1235,CHATTAHOOCHEE,FL,32324-1107,30.7072,-84.8429,NULL,NULL,NULL
1710043187,0000000,LOVE PHARMACY INC,1000 E 4TH AVE,HIALEAH,FL,33010-4104,25.8311,-80.2738,NULL,NULL,NULL
1457454159,9000009,CVS,505 W MAIN ST,DELPHI,IN,46923-1441,40.5846,-86.6795,MEGA CHAIN,CVS PHARMACY INC,CVS
1639273618,9000009,CVS,5701 CORAL RIDGE DR,CORAL SPRINGS,FL,33076-3101,26.2979,-80.2783,MEGA CHAIN,CVS PHARMACY INC,CVS
1104929645,9000009,CVS,4600 OLEANDER DR,WILMINGTON,NC,28403-5149,34.2100,-77.8864,MEGA CHAIN,CVS PHARMACY INC,CVS
1336242197,9000009,CVS,1320 W D ST,NORTH WILKESBORO,NC,28659-3506,36.1597,-81.1550,MEGA CHAIN,CVS PHARMACY INC,CVS
1164520797,9000009,CVS,725 SAW MILL RIVER ROAD ARDSLEY S C,ARDSLEY,NY,10502-0000,41.0131,-73.8403,MEGA CHAIN,CVS PHARMACY INC,CVS
1578009130,9000009,CVS,500 POOLER PKWY,POOLER,GA,31322-0000,32.1356,-81.2541,MEGA CHAIN,CVS PHARMACY INC,CVS
1174627152,9000009,CVS,13998 WALSINGHAM RD,LARGO,FL,33774-3224,27.8798,-82.8319,MEGA CHAIN,CVS PHARMACY INC,CVS
1902292881,9000009,CVS,1015 S SAGINAW RD,MIDLAND,MI,48640-5642,43.6192,-84.2185,MEGA CHAIN,CVS PHARMACY INC,CVS
1225180722,0000000,PERKINS INDIAN RIVER PHARMACY,3721 10TH CT,VERO BEACH,FL,32960-6559,27.6605,-80.3928,NULL,NULL,NULL
1669575411,9000009,CVS,806 E PITTSBURGH ST,GREENSBURG,PA,15601-2652,40.3021,-79.5245,MEGA CHAIN,CVS PHARMACY INC,CVS
1346343118,9000009,CVS,2302 S 17TH ST,WILMINGTON,NC,28401-7902,34.2018,-77.9234,MEGA CHAIN,CVS PHARMACY INC,CVS
1811091671,9000009,CVS,983 CENTRAL PARK AVE,SCARSDALE,NY,10583-3211,40.9914,-73.8220,MEGA CHAIN,CVS PHARMACY INC,CVS
1639272487,9000009,CVS,1036 E FORSYTH ST,AMERICUS,GA,31709-3722,32.0737,-84.2202,MEGA CHAIN,CVS PHARMACY INC,CVS
1457454910,9000009,CVS,1204 EASTERN AVE,SCHENECTADY,NY,12308-3502,42.8075,-73.9149,MEGA CHAIN,CVS PHARMACY INC,CVS
1699878306,9000009,CVS,111 S HALL RD,ALCOA,TN,37701-2639,35.7667,-83.9716,MEGA CHAIN,CVS PHARMACY INC,CVS
1053415992,9000009,CVS,12001 COASTAL HWY,OCEAN CITY,MD,21842-4720,38.4263,-75.0566,MEGA CHAIN,CVS PHARMACY INC,CVS
1558442657,9000009,CVS,1929 BRUCE B DOWNS BLVD,WESLEY CHAPEL,FL,33544-9202,28.1851,-82.3544,MEGA CHAIN,CVS PHARMACY INC,CVS
1336242189,9000009,CVS,2500 MOUNT VERNON RD,DUNWOODY,GA,30338-3055,33.9585,-84.3012,MEGA CHAIN,CVS PHARMACY INC,CVS
1063949444,9000009,CVS,12410 W BROAD ST,HENRICO,VA,23233,37.6625,-77.6457,MEGA CHAIN,CVS PHARMACY INC,CVS
1891163275,0000000,BROOKLERE PHARMACY,385 BRYAN RD,SUMITON,AL,35148-3436,33.7453,-87.0436,NULL,NULL,NULL
1437251725,9000009,CVS,22250 MIDDLEBELT RD,FARMINGTON HILLS,MI,48336-4935,42.4555,-83.3363,MEGA CHAIN,CVS PHARMACY INC,CVS
1407959844,9000009,CVS,3625 S COLLEGE RD,WILMINGTON,NC,28412-2003,34.1759,-77.8904,MEGA CHAIN,CVS PHARMACY INC,CVS
1396848115,9000009,CVS,1618 N OLDEN AVENUE EXT,EWING,NJ,08638-3206,40.2447,-74.7587,MEGA CHAIN,CVS PHARMACY INC,CVS
1053423988,0000000,MADAHIMA PHARMACY,8129 W 8TH AVE,HIALEAH,FL,33014-3529,25.8965,-80.2999,NULL,NULL,NULL
1407938897,0000000,ONCOLOGY SPECIALTY PHARMACY LLC,8940 N KENDALL DR,MIAMI,FL,33176-2148,25.6849,-80.3410,NULL,NULL,NULL
1598869471,9000009,CVS,100 PROVIDENCE MAIN ST NW STE G,HUNTSVILLE,AL,35806-4827,34.7498,-86.6931,MEGA CHAIN,CVS PHARMACY INC,CVS
1013235993,9000009,CVS,1326 W PINHOOK RD,LAFAYETTE,LA,70503-2900,30.2000,-92.0167,MEGA CHAIN,CVS PHARMACY INC,CVS
1043314958,9000009,CVS,1501 S FEDERAL HWY,POMPANO BEACH,FL,33062-7512,26.2112,-80.1077,MEGA CHAIN,CVS PHARMACY INC,CVS
1689717548,0000000,HEARTLAND PHARMACY III,116 HEARTLAND WAY,WAUCHULA,FL,33873-5000,27.5672,-81.8153,NULL,NULL,NULL
1255435103,9000009,CVS,2215 SHELBY ST,INDIANAPOLIS,IN,46203-4260,39.7370,-86.1389,MEGA CHAIN,CVS PHARMACY INC,CVS
1326021833,9009402,GROVELAND PHARMACY,145 E BROAD ST,GROVELAND,FL,34736-2501,28.5601,-81.8545,UNITED DRUGS,UNITED DRUGS,PSAO
1689977712,0000000,MCHILLS PHARMACY,4120 CORLEY ISLAND RD,LEESBURG,FL,34748-8292,28.7742,-81.8829,NULL,NULL,NULL
1346343043,9000009,CVS,110 NC HIGHWAY 801 N,ADVANCE,NC,27006-7943,36.0056,-80.4391,MEGA CHAIN,CVS PHARMACY INC,CVS
1770655904,0000000,MACS DRUGS INC,201 COMMERCE ST,JACKSON,AL,36545-2717,31.5090,-87.8940,NULL,NULL,NULL
1346518933,9000009,CVS,345 HIGHLAND ST,PLYMOUTH,NH,03264-3609,43.7701,-71.7213,MEGA CHAIN,CVS PHARMACY INC,CVS
1841238300,0000000,CITY PHARMACY,22 N MULBERRY ST,JACKSON,GA,30233-1933,33.2946,-83.9663,NULL,NULL,NULL
1215035837,9000009,CVS,6007 ALLENTOWN BLVD,HARRISBURG,PA,17112-2602,40.3221,-76.7890,MEGA CHAIN,CVS PHARMACY INC,CVS
1144324815,9000009,CVS,1410 S CLEVELAND MASSILLON RD,COPLEY,OH,44321-1618,41.0994,-81.6456,MEGA CHAIN,CVS PHARMACY INC,CVS
1760410328,9000428,KROGER PHARMACY,14800 HAZEL DELL XING,NOBLESVILLE,IN,46062-6982,40.0032,-86.0686,MEGA CHAIN,THE KROGER COMPANY,THE KROGER COMPANY
1265471205,9000074,PUBLIX PHARMACY,930 NEW HOPE RD,LAWRENCEVILLE,GA,30045-6407,33.9347,-83.9566,REG CHAIN,PUBLIX SUPER MARKETS INC,REG CHAIN
1508345224,NULL,CENTRAL FLORIDA HEALTH CARE PHARMACY,807 COBB COURT,WAUCHULA,FL,33873,27.5410,-81.8223,NULL,NULL,NULL
1548294382,9000428,KROGER PHARMACY,2345 BETHELVIEW RD,CUMMING,GA,30040-9473,34.2367,-84.1945,MEGA CHAIN,THE KROGER COMPANY,THE KROGER COMPANY
1548209596,9000074,PUBLIX PHARMACY,1445 E VENICE AVE,VENICE,FL,34292-3064,27.0984,-82.4149,REG CHAIN,PUBLIX SUPER MARKETS INC,REG CHAIN
1891466421,NULL,CVS,630 CROSSWATER PKWY,PONTE VEDRA BEACH,FL,32081,30.1075,-81.4162,NULL,NULL,NULL
