HICL_SEQNO,MEDID,NDC,DrugName,Slug,genericDrugName,formLabel,strength,brandgeneric_code,brandgeneric_desc,DescriptionHeader,Description,DescriptionFooter,Contradictions_Header,Contradictions,SideEffects_Header,SideEffects,SideEffects_Footer
996,582337,40985027504,cholecalciferol (vitamin D3),cholecalciferol-vitamin-D3,cholecalciferol (vitamin D3),Tablet,"250 mcg (10,000 unit)",1,Generic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
996,590339,51663000506,Optimal D3 M,Optimal-D3-M,cholecalciferol (vitamin D3),Capsule,"350 mcg (14,000 unit)",2,Brand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
996,594193,63948006919,cholecalciferol (vitamin D3),cholecalciferol-vitamin-D3,cholecalciferol (vitamin D3),"Tablet,chewable","50 mcg (2,000 unit)",1,Generic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
83,453457,51862024030,amiodarone,amiodarone,amiodarone,Tablet,100 mg,1,Generic,What is Amiodarone?,"AMIODARONE (a MEE oh da rone) is an antiarrhythmic drug. It helps make your heart beat regularly. Because of the side effects caused by this medicine, it is only used when other medicines have not worked. It is usually used for heartbeat problems that may be life threatening.",Amiodarone may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Amiodarone?,"They need to know if you have any of these conditions:\n-liver disease\n-lung disease\n-other heart problems\n-thyroid disease\n-an unusual or allergic reaction to amiodarone, iodine, other medicines, foods, dyes, or preservatives\n-pregnant or trying to get pregnant\n-breast-feeding",What side effects may I notice from receiving Amiodarone?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n-allergic reactions like skin rash, itching or hives, swelling of the face, lips, or tongue\n-blue-gray coloring of the skin\n-blurred vision, seeing blue green halos, increased sensitivity of the eyes to light\n-breathing problems\n-chest pain\n-dark urine\n-fast, irregular heartbeat\n-feeling faint or light-headed\n-intolerance to heat or cold\n-nausea or vomiting\n-pain and swelling of the scrotum\n-pain, tingling, numbness in feet, hands\n-redness, blistering, peeling or loosening of the skin, including inside the mouth\n-spitting up blood\n-stomach pain\n-sweating\n-unusual or uncontrolled movements of body\n-unusually weak or tired\n-weight gain or loss\n-yellowing of the eyes or skin\n \nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n-change in sex drive or performance\n-constipation\n-dizziness\n-headache\n-loss of appetite\n-trouble sleeping",This list may not describe all possible side effects for Amiodarone. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
84,237183,00093873901,mexiletine,mexiletine,mexiletine,Capsule,150 mg,1,Generic,What is Mexiletine?,"MEXILETINE (mex IL e teen) is an antiarrhythmic agent. This medicine is used to treat irregular heart rhythm and can slow rapid heartbeats. It can help your heart to return to and maintain a normal rhythm. Because of the side effects caused by this medicine, it is usually used for heartbeat problems that may be life-threatening.",Mexiletine may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Mexiletine?,"They need to know if you have any of these conditions:\n-liver disease\n-other heart problems\n-previous heart attack\n-an unusual or allergic reaction to mexiletine, other medicines, foods, dyes, or preservatives\n-pregnant or trying to get pregnant\n-breast-feeding",What side effects may I notice from receiving Mexiletine?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -allergic reactions like skin rash, itching or hives, swelling of the face, lips, or tongue\n  -breathing problems\n  -chest pain, continued irregular heartbeats\n  -rash, fever, and swollen lymph nodes\n  -redness, blistering, peeling or loosening of the skin, including inside the mouth\n  -seizures\n  -skin rash\n  -trembling, shaking\n  -unusual bleeding or bruising\n  -unusually weak or tired\n \nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -blurred vision\n  -difficulty walking\n  -heartburn\n  -nausea, vomiting\n  -nervousness\n  -numbness, or tingling in the fingers or toes",This list may not describe all possible side effects for Mexiletine. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
84,265785,00093874001,mexiletine,mexiletine,mexiletine,Capsule,200 mg,1,Generic,What is Mexiletine?,"MEXILETINE (mex IL e teen) is an antiarrhythmic agent. This medicine is used to treat irregular heart rhythm and can slow rapid heartbeats. It can help your heart to return to and maintain a normal rhythm. Because of the side effects caused by this medicine, it is usually used for heartbeat problems that may be life-threatening.",Mexiletine may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Mexiletine?,"They need to know if you have any of these conditions:\n-liver disease\n-other heart problems\n-previous heart attack\n-an unusual or allergic reaction to mexiletine, other medicines, foods, dyes, or preservatives\n-pregnant or trying to get pregnant\n-breast-feeding",What side effects may I notice from receiving Mexiletine?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -allergic reactions like skin rash, itching or hives, swelling of the face, lips, or tongue\n  -breathing problems\n  -chest pain, continued irregular heartbeats\n  -rash, fever, and swollen lymph nodes\n  -redness, blistering, peeling or loosening of the skin, including inside the mouth\n  -seizures\n  -skin rash\n  -trembling, shaking\n  -unusual bleeding or bruising\n  -unusually weak or tired\n \nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -blurred vision\n  -difficulty walking\n  -heartburn\n  -nausea, vomiting\n  -nervousness\n  -numbness, or tingling in the fingers or toes",This list may not describe all possible side effects for Mexiletine. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
89,156288,31722051901,hydralazine,hydralazine,hydralazine,Tablet,10 mg,1,Generic,What is Hydralazine?,HYDRALAZINE (hye DRAL a zeen) is a vasodilator. It treats high blood pressure.,Hydralazine may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Hydralazine?,"They need to know if you have any of these conditions:\n\n  -blood vessel disease\n  -heart disease including angina or history of heart attack\n  -kidney or liver disease\n  -systemic lupus erythematosus (SLE)\n  -an unusual or allergic reaction to hydralazine, tartrazine dye, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Hydralazine?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -chest pain, or fast or irregular heartbeat\n  -fever, chills, or sore throat\n  -numbness or tingling in the hands or feet\n  -shortness of breath\n  -skin rash, redness, blisters or itching\n  -stiff or swollen joints\n  -sudden weight gain\n  -swelling of the feet or legs\n  -swollen lymph glands\n  -unusual weakness\nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -diarrhea, or constipation\n  -headache\n  -loss of appetite\n  -nausea, vomiting",This list may not describe all possible side effects for Hydralazine. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
1053,297140,74312001380,Vitamin B-12,Vitamin-B-12,cyanocobalamin (vitamin B-12),Tablet,"1,000 mcg",1,Generic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1053,439693,40985021104,Vitamin B-12,Vitamin-B-12,cyanocobalamin (vitamin B-12),"Tablet, Extended Release","1,000 mcg",1,Generic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1053,439700,40985027112,Vitamin B-12,Vitamin-B-12,cyanocobalamin (vitamin B-12),"Tablet, Sublingual","2,500 mcg",1,Generic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1053,562277,40985027113,Vitamin B-12,Vitamin-B-12,cyanocobalamin (vitamin B-12),"Tablet, Sublingual","5,000 mcg",2,Brand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1053,576251,50428051206,cyanocobalamin (vitamin B-12),cyanocobalamin-vitamin-B-12,cyanocobalamin (vitamin B-12),"Tablet,disintegrating","5,000 mcg",1,Generic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1053,580948,74312003595,cyanocobalamin (vitamin B-12),cyanocobalamin-vitamin-B-12,cyanocobalamin (vitamin B-12),"Tablet,disintegrating",500 mcg,1,Generic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
89,197954,31722052001,hydralazine,hydralazine,hydralazine,Tablet,25 mg,1,Generic,What is Hydralazine?,HYDRALAZINE (hye DRAL a zeen) is a vasodilator. It treats high blood pressure.,Hydralazine may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Hydralazine?,"They need to know if you have any of these conditions:\n\n  -blood vessel disease\n  -heart disease including angina or history of heart attack\n  -kidney or liver disease\n  -systemic lupus erythematosus (SLE)\n  -an unusual or allergic reaction to hydralazine, tartrazine dye, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Hydralazine?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -chest pain, or fast or irregular heartbeat\n  -fever, chills, or sore throat\n  -numbness or tingling in the hands or feet\n  -shortness of breath\n  -skin rash, redness, blisters or itching\n  -stiff or swollen joints\n  -sudden weight gain\n  -swelling of the feet or legs\n  -swollen lymph glands\n  -unusual weakness\nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -diarrhea, or constipation\n  -headache\n  -loss of appetite\n  -nausea, vomiting",This list may not describe all possible side effects for Hydralazine. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
89,238209,31722052201,hydralazine,hydralazine,hydralazine,Tablet,100 mg,1,Generic,What is Hydralazine?,HYDRALAZINE (hye DRAL a zeen) is a vasodilator. It treats high blood pressure.,Hydralazine may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Hydralazine?,"They need to know if you have any of these conditions:\n\n  -blood vessel disease\n  -heart disease including angina or history of heart attack\n  -kidney or liver disease\n  -systemic lupus erythematosus (SLE)\n  -an unusual or allergic reaction to hydralazine, tartrazine dye, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Hydralazine?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -chest pain, or fast or irregular heartbeat\n  -fever, chills, or sore throat\n  -numbness or tingling in the hands or feet\n  -shortness of breath\n  -skin rash, redness, blisters or itching\n  -stiff or swollen joints\n  -sudden weight gain\n  -swelling of the feet or legs\n  -swollen lymph glands\n  -unusual weakness\nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -diarrhea, or constipation\n  -headache\n  -loss of appetite\n  -nausea, vomiting",This list may not describe all possible side effects for Hydralazine. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
89,267633,31722052101,hydralazine,hydralazine,hydralazine,Tablet,50 mg,1,Generic,What is Hydralazine?,HYDRALAZINE (hye DRAL a zeen) is a vasodilator. It treats high blood pressure.,Hydralazine may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Hydralazine?,"They need to know if you have any of these conditions:\n\n  -blood vessel disease\n  -heart disease including angina or history of heart attack\n  -kidney or liver disease\n  -systemic lupus erythematosus (SLE)\n  -an unusual or allergic reaction to hydralazine, tartrazine dye, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Hydralazine?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -chest pain, or fast or irregular heartbeat\n  -fever, chills, or sore throat\n  -numbness or tingling in the hands or feet\n  -shortness of breath\n  -skin rash, redness, blisters or itching\n  -stiff or swollen joints\n  -sudden weight gain\n  -swelling of the feet or legs\n  -swollen lymph glands\n  -unusual weakness\nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -diarrhea, or constipation\n  -headache\n  -loss of appetite\n  -nausea, vomiting",This list may not describe all possible side effects for Hydralazine. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
91,179602,70954001910,prazosin,prazosin,prazosin,Capsule,1 mg,1,Generic,What is Prazosin?,PRAZOSIN (PRA zoe sin) is an alpha blocker. It treats high blood pressure.,Prazosin may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Prazosin?,"They need to know if you have any of the following conditions:\n\n  -kidney disease\n  -an unusual or allergic reaction to prazosin, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Prazosin?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -blurred vision\n  -difficulty breathing, shortness of breath\n  -fainting spells, light headedness\n  -fast or irregular heartbeat, palpitations or chest pain\n  -numbness in hands or feet\n  -prolonged painful erection of the penis\n  -swelling of the legs or ankles\n  -unusually weak or tired\nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -constipation or diarrhea\n  -headache\n  -nausea\n  -sexual difficulties\n  -stomach pain",This list may not describe all possible side effects for Prazosin. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
1053,581483,11845007625,cyanocobalamin (vitamin B-12),cyanocobalamin-vitamin-B-12,cyanocobalamin (vitamin B-12),Tablet,"2,000 mcg",1,Generic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1053,583642,31604002732,cyanocobalamin (vitamin B-12),cyanocobalamin-vitamin-B-12,cyanocobalamin (vitamin B-12),Capsule,"1,000 mcg",1,Generic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1053,586847,31604002718,cyanocobalamin (vitamin B-12),cyanocobalamin-vitamin-B-12,cyanocobalamin (vitamin B-12),Tablet,"2,500 mcg",1,Generic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1061,153900,10542001010,Dialyvite,Dialyvite,B complex-vitamin C-folic acid,Tablet,1 mg-100 mg,2,Brand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1061,453175,10542007010,Dialyvite 800,Dialyvite-800,B complex-vitamin C-folic acid,Tablet,0.8 mg,2,Brand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1061,454421,51991008290,Folbee Plus,Folbee-Plus,B complex-vitamin C-folic acid,Tablet,5 mg,2,Brand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1061,469707,00536730001,Nephro-Vite,Nephro-Vite,B complex-vitamin C-folic acid,Tablet,0.8 mg,2,Brand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
